date,open,high,low,close,volume,quote_volume,oi_btc,funding_mean,funding_sum,bn_oi_usd,bn_oi_btc,oi_usd,usdt_d,usdt_mcap,total_mcap,btc_dominance,usdt_d_source
2022-02-01,38439.04,39260.26,37969.0,38680.51,353354.121,13632595784.2999,20552.782,-1.3809999999999998e-05,-4.1429999999999995e-05,,,794992089.67882,5.224221986079631,78062781790.0,1494247028514.575,,proxy_calibrated
2022-02-02,38680.51,38834.18,36529.81,36892.03,337570.934,12748099870.64242,18816.173,3.216e-05,9.648e-05,,,694166818.8011899,5.444090827005405,78016936425.0,1433057215687.8262,,proxy_calibrated
2022-02-03,36892.05,37395.0,36204.3,37289.86,318656.228,11697089175.17526,18536.682,-2.693666666666667e-05,-8.081000000000001e-05,,,691230276.64452,5.398600273819383,78038075904.0,1445524246024.4216,,proxy_calibrated
2022-02-04,37287.33,41741.76,37011.0,41550.0,520105.77,20278655698.32346,18727.366,9.636666666666669e-06,2.891000000000001e-05,,,778122057.3000001,4.885801044442194,78064010106.0,1597773003769.794,,proxy_calibrated
2022-02-05,41550.0,41922.0,40920.0,41374.69,242184.07,10047968021.9499,19126.97499999,9.152333333333336e-05,0.00027457,,,791372661.2623364,4.890263846314819,78063205577.0,1596298441766.6233,,proxy_calibrated
2022-02-06,41374.68,42656.8,41100.0,42361.35,215323.95,8973046762.87637,18566.804,0.0001,0.0003,,,786514882.6254,4.796730259902811,78062854578.0,1627418060810.067,,proxy_calibrated
2022-02-07,42361.34,44541.16,41609.76,43829.99,418053.774,18066735189.2121,19335.215,-9.586666666666667e-06,-2.876e-05,,,847462280.09785,4.660617647090357,78163472784.0,1677105454741.5574,,proxy_calibrated
2022-02-08,43829.99,45600.0,42641.0,44021.57,468015.421,20510408716.12763,19214.67199999,0.0001,0.0003,,,845860028.4745998,4.6537260651933705,78096593702.0,1678151928324.8777,,proxy_calibrated
2022-02-09,44021.58,44826.0,43089.08,44358.08,300270.062,13182555302.94626,17748.829,6.387333333333332e-05,0.0001916199999999,,,787303976.68832,4.573704590488651,78040221425.0,1706280322242.2864,,proxy_calibrated
2022-02-10,44358.09,45847.5,43136.96,43471.29,563922.075,25056911387.52332,18232.04499999,6.067000000000001e-05,0.00018201,,,792570515.4876153,4.706383666981772,78012911279.0,1657597782057.3665,,proxy_calibrated
2022-02-11,43471.3,43900.0,41914.23,42366.0,414646.193,17859967569.9422,18060.18899999,-2.9953333333333337e-05,-8.986000000000001e-05,,,765137967.1735764,4.881925768120417,78515301962.0,1608285453144.6318,,proxy_calibrated
2022-02-12,42365.99,42980.0,41540.0,42199.87,256269.325,10831014104.34159,17684.40199999,0.0001,0.0003,,,746279465.4273181,4.898358843349157,78510632875.0,1602794637669.2952,,proxy_calibrated
2022-02-13,42199.88,42755.97,41850.0,42041.13,192068.012,8127109308.94153,17776.77699999,7.599333333333332e-05,0.0002279799999999,,,747355792.8375896,4.933962084649066,78531121017.0,1591644193240.403,,proxy_calibrated
2022-02-14,42041.12,42888.0,41526.0,42525.14,303990.933,12843945742.38583,17581.049,6.343e-05,0.00019029,,,747636570.07186,4.875244301256336,78636273860.0,1612970940548.265,,proxy_calibrated
2022-02-15,42525.14,44777.0,42406.23,44529.6,276735.421,12150999143.33453,18337.74299999,2.5673333333333337e-05,7.702e-05,,,816572360.6923548,4.6145697025537435,78558940144.0,1702410955034.9795,,proxy_calibrated
2022-02-16,44529.7,44536.8,43277.8,43860.7,255790.287,11231548897.34829,19849.11699999,0.0001,0.0003,,,870596166.0014614,4.69028757392666,78623518666.0,1676304862479.4067,,proxy_calibrated
2022-02-17,43860.8,44150.0,40020.1,40491.7,433958.984,18306714686.34452,19509.838,0.0001,0.0003,,,789986507.3446,5.056707726683544,78732790424.0,1556997055782.7185,,proxy_calibrated
2022-02-18,40491.8,40944.1,39422.0,39966.8,377679.782,15188089909.73473,20245.847,-1.4323333333333334e-05,-4.297e-05,,,809161717.8796002,5.16029620568917,78772769798.0,1526516437392.758,,proxy_calibrated
2022-02-19,39966.8,40438.7,39610.3,40052.6,185624.675,7424908673.12969,19772.47599999,6.223666666666667e-05,0.00018671,,,791939072.2371995,5.1589788040948985,78727591077.0,1526030520119.8074,,proxy_calibrated
2022-02-20,40052.6,40100.1,37905.0,38368.1,329740.444,12741245042.82211,20004.487,6.956666666666665e-06,2.0869999999999995e-05,,,767534157.6647,5.409934078227307,79138436958.0,1462835513587.8398,,proxy_calibrated
2022-02-21,38367.9,39510.0,36762.0,36986.4,646391.815,24685541251.61848,20257.211,-4.903333333333335e-06,-1.4710000000000008e-05,,,749241308.9304,5.573675280305042,79163080615.0,1420303060975.3691,,proxy_calibrated
2022-02-22,36986.4,38450.0,36310.1,38212.0,465313.497,17408326520.91108,17875.36799999,-1.9883333333333333e-05,-5.965e-05,,,683053562.015618,5.431316372796105,79390647858.0,1461720187313.058,,proxy_calibrated
2022-02-23,38212.1,39250.0,36963.2,37227.8,408056.255,15594144071.8888,20406.088,-6.186000000000001e-05,-0.00018558,,,759673762.8464,5.557151537985978,79377609211.0,1428386623406.1348,,proxy_calibrated
2022-02-24,37227.9,40376.1,34303.7,38315.1,919820.907,33179251056.85041,19323.877,-6.26e-05,-0.0001878,,,740396279.6427,5.4601242804872605,79629945704.0,1458390718111.8933,,proxy_calibrated
2022-02-25,38316.2,39750.0,37999.2,39205.4,416316.366,16181393771.15972,17529.444,5.739333333333333e-05,0.00017218,,,687248863.7976,5.283289663359256,79631571239.0,1507234626775.4724,,proxy_calibrated
2022-02-26,39205.4,40441.1,38561.7,39099.3,251892.201,9879223598.44196,18519.9,8.982e-05,0.00026946,,,724115126.07,5.276142100311167,79474403713.0,1506297635696.9785,,proxy_calibrated
