date,open,high,low,close,volume,quote_volume
2025-01-14,3136.13,3255.84,3123.47,3223.99,2714405.364,8679677888.80398
2025-01-15,3223.99,3472.93,3185.09,3449.8,3291912.768,10893084885.66243
2025-01-16,3449.81,3458.99,3263.06,3306.94,3258757.747,10868089745.35856
2025-01-17,3306.93,3524.85,3306.41,3472.38,3028696.472,10352213034.17833
2025-01-18,3472.38,3492.95,3225.65,3306.7,4090676.503,13548917336.79446
2025-01-19,3306.71,3449.77,3129.63,3214.15,6927128.105,22763925109.29559
2025-01-20,3214.16,3455.76,3141.25,3283.2,6609534.854,21889087510.73756
2025-01-21,3283.21,3367.95,3203.5,3326.72,3033556.395,9966801739.68548
2025-01-22,3326.71,3365.97,3220.82,3242.0,2024070.863,6660317063.70819
2025-01-23,3241.99,3347.7,3177.0,3337.88,3535707.19,11472361370.01663
2025-01-24,3337.87,3429.99,3273.94,3308.62,2912997.928,9802499198.84368
2025-01-25,3308.61,3349.8,3266.53,3317.91,1413725.645,4677740699.24074
2025-01-26,3317.91,3363.0,3226.57,3230.5,1594638.892,5270139297.22366
2025-01-27,3230.5,3253.19,3020.17,3180.99,4938995.28,15403932237.78285
2025-01-28,3181.0,3221.98,3038.0,3075.96,2591573.539,8171948114.91113
2025-01-29,3075.96,3180.93,3052.88,3112.55,2863466.609,8927573088.10282
2025-01-30,3112.54,3282.6,3089.0,3245.86,2475377.574,7974693345.67408
2025-01-31,3245.86,3436.39,3212.31,3299.5,4130284.914,13725006593.75213
2025-02-01,3299.5,3330.82,3100.67,3116.22,2633608.712,8499351382.94312
2025-02-02,3116.23,3161.86,2736.01,2868.05,6388796.102,19055247283.49321
2025-02-03,2868.06,2919.34,2080.19,2878.69,13603740.638,35522362935.68567
2025-02-04,2878.68,2888.8,2630.5,2730.03,6593771.039,18187127049.63802
2025-02-05,2730.06,2827.98,2697.95,2787.0,4064890.548,11224931437.28863
2025-02-06,2787.0,2857.43,2650.0,2685.25,3677522.354,10141418543.39581
2025-02-07,2685.26,2796.12,2560.68,2620.66,4069680.275,10974565824.99491
2025-02-08,2620.66,2667.15,2587.05,2630.99,1942560.926,5096919779.54318
2025-02-09,2630.99,2698.0,2518.12,2626.07,2482123.177,6517077908.61138
2025-02-10,2626.07,2692.99,2556.91,2659.99,2710643.453,7161385120.35718
2025-02-11,2659.99,2724.49,2552.88,2601.03,3346333.954,8891252694.05344
2025-02-12,2601.03,2794.99,2542.21,2737.14,4299721.893,11338821415.09216
2025-02-13,2737.14,2756.51,2610.72,2674.52,2864504.217,7647282889.61602
2025-02-14,2674.52,2791.0,2662.97,2724.74,2712685.991,7376575654.51473
2025-02-15,2724.75,2738.0,2655.31,2691.73,1286579.513,3475638111.76326
2025-02-16,2691.74,2726.27,2643.75,2660.0,1494743.59,4018205916.31638
2025-02-17,2660.01,2848.76,2632.81,2743.0,4114492.169,11283662723.0256
2025-02-18,2742.99,2755.85,2604.18,2670.57,3579587.482,9562328030.28426
2025-02-19,2670.56,2736.12,2654.82,2714.06,2404564.481,6500235666.03633
2025-02-20,2714.06,2770.5,2705.64,2736.87,2363654.302,6466026934.31328
2025-02-21,2736.86,2845.0,2614.76,2660.85,6002308.013,16395699595.42658
