entry_date,exit_date,side,entry,exit,pnl_pct,r_multiple,hold_bars,hold_days,reason
2022-07-01 12:00,2022-07-01 12:00,short,1049.54,1055.84,-0.636,-1.061,1,0.042,sl
2022-07-01 14:00,2022-07-01 16:00,short,1060.44,1066.8,-0.636,-1.061,3,0.125,sl
2022-07-03 01:00,2022-07-03 04:00,short,1062.69,1069.07,-0.636,-1.061,4,0.167,sl
2022-07-03 06:00,2022-07-03 06:00,short,1058.09,1064.44,-0.636,-1.061,1,0.042,sl
2022-07-03 08:00,2022-07-03 12:00,short,1063.26,1047.31,1.483,2.471,5,0.208,tp
2022-07-10 01:00,2022-07-10 01:00,short,1209.87,1217.13,-0.636,-1.061,1,0.042,sl
2022-07-10 03:00,2022-07-10 13:00,short,1190.6,1172.74,1.483,2.471,11,0.458,tp
2022-07-10 15:00,2022-07-10 15:00,short,1159.13,1166.08,-0.636,-1.061,1,0.042,sl
2022-07-10 17:00,2022-07-10 20:00,short,1171.55,1178.58,-0.636,-1.061,4,0.167,sl
2022-07-10 22:00,2022-07-11 00:00,short,1176.86,1159.21,1.483,2.471,3,0.125,tp
2022-07-11 09:00,2022-07-11 09:00,short,1142.2,1149.05,-0.636,-1.061,1,0.042,sl
2022-07-11 11:00,2022-07-11 12:00,short,1144.28,1151.15,-0.636,-1.061,2,0.083,sl
2022-07-11 14:00,2022-07-11 14:00,short,1135.99,1142.81,-0.636,-1.061,1,0.042,sl
2022-07-11 16:00,2022-07-11 17:00,short,1143.13,1149.99,-0.636,-1.061,2,0.083,sl
2022-07-11 19:00,2022-07-11 21:00,short,1148.58,1131.35,1.483,2.471,3,0.125,tp
2022-07-11 23:00,2022-07-12 03:00,short,1098.1,1081.63,1.483,2.471,5,0.208,tp
2022-07-12 05:00,2022-07-12 07:00,short,1087.73,1071.41,1.483,2.471,3,0.125,tp
2022-07-25 01:00,2022-07-25 01:00,short,1558.52,1535.14,1.483,2.471,1,0.042,tp
2022-07-25 05:00,2022-07-25 08:00,short,1521.48,1530.61,-0.636,-1.061,4,0.167,sl
2022-07-25 17:00,2022-07-25 19:00,short,1526.85,1503.95,1.483,2.471,3,0.125,tp
2022-07-26 09:00,2022-07-26 09:00,short,1412.01,1420.48,-0.636,-1.061,1,0.042,sl
2022-07-26 11:00,2022-07-26 11:00,short,1409.87,1388.72,1.483,2.471,1,0.042,tp
2022-07-26 13:00,2022-07-26 13:00,short,1391.45,1370.58,1.483,2.471,1,0.042,tp
2022-07-26 15:00,2022-07-26 15:00,short,1391.54,1370.67,1.483,2.471,1,0.042,tp
2022-07-26 17:00,2022-07-26 17:00,short,1382.51,1390.81,-0.636,-1.061,1,0.042,sl
2022-07-26 19:00,2022-07-26 20:00,short,1370.45,1378.67,-0.636,-1.061,2,0.083,sl
2022-07-26 22:00,2022-07-26 22:00,short,1379.74,1388.02,-0.636,-1.061,1,0.042,sl
2022-07-27 00:00,2022-07-27 00:00,short,1448.28,1456.97,-0.636,-1.061,1,0.042,sl
2022-08-01 04:00,2022-08-01 10:00,short,1690.67,1665.31,1.483,2.471,7,0.292,tp
2022-08-01 14:00,2022-08-01 14:00,short,1665.36,1675.35,-0.636,-1.061,1,0.042,sl
2022-08-01 16:00,2022-08-01 17:00,short,1672.0,1646.92,1.483,2.471,2,0.083,tp
2022-08-18 09:00,2022-08-18 10:00,short,1847.99,1859.08,-0.636,-1.061,2,0.083,sl
2022-08-18 12:00,2022-08-18 12:00,short,1858.9,1870.05,-0.636,-1.061,1,0.042,sl
2022-08-18 14:00,2022-08-18 14:00,short,1854.0,1865.12,-0.636,-1.061,1,0.042,sl
2022-08-18 16:00,2022-08-18 23:00,short,1871.97,1843.89,1.483,2.471,8,0.333,tp
2022-08-19 09:00,2022-08-19 11:00,short,1735.64,1709.61,1.483,2.471,3,0.125,tp
2022-08-19 13:00,2022-08-19 16:00,short,1699.97,1710.17,-0.636,-1.061,4,0.167,sl
2022-08-22 17:00,2022-08-22 18:00,short,1580.97,1557.26,1.483,2.471,2,0.083,tp
2022-08-22 20:00,2022-08-22 20:00,short,1567.2,1576.6,-0.636,-1.061,1,0.042,sl
2022-08-22 22:00,2022-08-22 22:00,short,1571.27,1580.7,-0.636,-1.061,1,0.042,sl
2022-08-23 00:00,2022-08-23 00:00,short,1624.02,1633.76,-0.636,-1.061,1,0.042,sl
2022-08-26 17:00,2022-08-26 18:00,short,1579.46,1555.77,1.483,2.471,2,0.083,tp
2022-08-26 20:00,2022-08-26 23:00,short,1558.8,1535.42,1.483,2.471,4,0.167,tp
2022-08-31 17:00,2022-08-31 17:00,short,1549.09,1558.38,-0.636,-1.061,1,0.042,sl
2022-08-31 19:00,2022-08-31 19:00,short,1548.1,1557.39,-0.636,-1.061,1,0.042,sl
2022-08-31 21:00,2022-08-31 21:00,short,1569.38,1578.8,-0.636,-1.061,1,0.042,sl
2022-08-31 23:00,2022-08-31 23:00,short,1567.82,1544.3,1.483,2.471,1,0.042,tp
2022-09-02 01:00,2022-09-02 03:00,short,1580.99,1590.48,-0.636,-1.061,3,0.125,sl
2022-09-02 05:00,2022-09-02 12:00,short,1593.26,1602.82,-0.636,-1.061,8,0.333,sl
2022-09-16 17:00,2022-09-16 17:00,short,1427.36,1405.95,1.483,2.471,1,0.042,tp
2022-09-16 19:00,2022-09-16 19:00,short,1427.5,1436.07,-0.636,-1.061,1,0.042,sl
2022-09-16 21:00,2022-09-16 21:00,short,1437.21,1445.83,-0.636,-1.061,1,0.042,sl
2022-09-16 23:00,2022-09-17 00:00,short,1431.72,1440.31,-0.636,-1.061,2,0.083,sl
2022-09-17 02:00,2022-09-17 10:00,short,1444.75,1423.08,1.483,2.471,9,0.375,tp
2022-09-17 12:00,2022-09-17 14:00,short,1419.12,1427.63,-0.636,-1.061,3,0.125,sl
2022-09-17 16:00,2022-09-17 16:00,short,1443.36,1452.02,-0.636,-1.061,1,0.042,sl
2022-09-18 09:00,2022-09-18 09:00,short,1454.62,1432.8,1.483,2.471,1,0.042,tp
2022-09-18 11:00,2022-09-18 14:00,short,1431.29,1409.82,1.483,2.471,4,0.167,tp
2022-09-18 16:00,2022-09-18 16:00,short,1416.57,1395.32,1.483,2.471,1,0.042,tp
2022-09-18 18:00,2022-09-18 18:00,short,1377.06,1385.32,-0.636,-1.061,1,0.042,sl
2022-09-18 20:00,2022-09-18 21:00,short,1379.85,1359.15,1.483,2.471,2,0.083,tp
2022-09-18 23:00,2022-09-18 23:00,short,1339.91,1347.95,-0.636,-1.061,1,0.042,sl
2022-09-24 09:00,2022-09-24 13:00,short,1328.64,1336.61,-0.636,-1.061,5,0.208,sl
2022-09-24 15:00,2022-09-24 21:00,short,1341.46,1321.34,1.483,2.471,7,0.292,tp
2022-09-26 09:00,2022-09-26 11:00,short,1319.96,1300.16,1.483,2.471,3,0.125,tp
2022-09-26 13:00,2022-09-26 13:00,short,1315.3,1323.19,-0.636,-1.061,1,0.042,sl
2022-09-26 15:00,2022-09-26 19:00,short,1329.21,1337.19,-0.636,-1.061,5,0.208,sl
2022-10-20 09:00,2022-10-20 10:00,short,1290.59,1298.33,-0.636,-1.061,2,0.083,sl
2022-10-20 12:00,2022-10-20 14:00,short,1299.02,1306.81,-0.636,-1.061,3,0.125,sl
2022-10-20 16:00,2022-10-20 18:00,short,1299.03,1279.54,1.483,2.471,3,0.125,tp
2022-11-02 01:00,2022-11-02 05:00,short,1586.91,1596.43,-0.636,-1.061,5,0.208,sl
2022-11-02 07:00,2022-11-02 07:00,short,1586.91,1563.11,1.483,2.471,1,0.042,tp
